source,target,weight,start,end
E031,E083,1,1886-09-26T00:00:00,1886-09-26T00:00:00
E031,E084,1,1886-09-26T00:00:00,1886-09-26T00:00:00
E031,E087,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E032,E033,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E032,E035,1,1886-09-21T00:00:00,1886-09-21T00:00:00
E032,E036,2,1886-09-24T00:00:00,1886-09-25T00:00:00
E032,E037,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E032,E039,5,1886-09-14T00:00:00,1886-09-25T00:00:00
E032,E040,1,1886-09-16T00:00:00,1886-09-16T00:00:00
E032,E041,1,1886-09-16T00:00:00,1886-09-16T00:00:00
E032,E042,1,1886-09-16T00:00:00,1886-09-16T00:00:00
E032,E043,1,1886-09-24T00:00:00,1886-09-24T00:00:00
E032,E047,1,1886-09-14T00:00:00,1886-09-14T00:00:00
E032,E048,1,1886-09-17T00:00:00,1886-09-17T00:00:00
E032,E050,1,1886-09-21T00:00:00,1886-09-21T00:00:00
E032,E051,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E032,E052,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E032,E058,2,1886-09-14T00:00:00,1886-09-16T00:00:00
E032,E059,2,1886-09-21T00:00:00,1886-09-25T00:00:00
E032,E060,2,1886-09-24T00:00:00,1886-09-25T00:00:00
E032,E061,1,1886-09-24T00:00:00,1886-09-24T00:00:00
E032,E062,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E032,E069,1,1886-09-14T00:00:00,1886-09-14T00:00:00
E032,E071,2,1886-09-16T00:00:00,1886-09-17T00:00:00
E032,E073,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E032,E074,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E032,E079,1,1886-09-16T00:00:00,1886-09-16T00:00:00
E032,E080,1,1886-09-21T00:00:00,1886-09-21T00:00:00
E032,E081,1,1886-09-21T00:00:00,1886-09-21T00:00:00
E032,E087,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E033,E036,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E033,E037,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E033,E039,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E033,E051,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E033,E052,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E033,E059,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E033,E060,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E033,E062,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E033,E073,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E033,E074,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E033,E087,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E034,E039,1,1886-10-02T00:00:00,1886-10-02T00:00:00
E034,E046,1,1886-10-02T00:00:00,1886-10-02T00:00:00
E034,E068,1,1886-10-02T00:00:00,1886-10-02T00:00:00
E034,E075,1,1886-10-04T00:00:00,1886-10-04T00:00:00
E034,E078,1,1886-10-02T00:00:00,1886-10-02T00:00:00
E034,E088,1,1886-10-04T00:00:00,1886-10-04T00:00:00
E034,E089,1,1886-10-04T00:00:00,1886-10-04T00:00:00
E034,E090,1,1886-10-04T00:00:00,1886-10-04T00:00:00
E034,E091,1,1886-10-04T00:00:00,1886-10-04T00:00:00
E034,E092,1,1886-10-04T00:00:00,1886-10-04T00:00:00
E035,E039,1,1886-09-21T00:00:00,1886-09-21T00:00:00
E035,E050,1,1886-09-21T00:00:00,1886-09-21T00:00:00
E035,E059,1,1886-09-21T00:00:00,1886-09-21T00:00:00
E035,E080,1,1886-09-21T00:00:00,1886-09-21T00:00:00
E035,E081,1,1886-09-21T00:00:00,1886-09-21T00:00:00
E036,E037,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E036,E039,2,1886-09-24T00:00:00,1886-09-25T00:00:00
E036,E043,1,1886-09-24T00:00:00,1886-09-24T00:00:00
E036,E051,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E036,E052,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E036,E059,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E036,E060,2,1886-09-24T00:00:00,1886-09-25T00:00:00
E036,E061,1,1886-09-24T00:00:00,1886-09-24T00:00:00
E036,E062,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E036,E073,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E036,E074,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E036,E087,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E037,E039,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E037,E051,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E037,E052,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E037,E059,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E037,E060,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E037,E062,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E037,E073,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E037,E074,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E037,E087,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E038,E039,1,1886-09-29T00:00:00,1886-09-29T00:00:00
E038,E059,1,1886-09-29T00:00:00,1886-09-29T00:00:00
E038,E065,1,1886-09-29T00:00:00,1886-09-29T00:00:00
E038,E066,1,1886-09-29T00:00:00,1886-09-29T00:00:00
E038,E067,1,1886-09-29T00:00:00,1886-09-29T00:00:00
E038,E086,1,1886-09-29T00:00:00,1886-09-29T00:00:00
E039,E040,1,1886-09-16T00:00:00,1886-09-16T00:00:00
E039,E041,1,1886-09-16T00:00:00,1886-09-16T00:00:00
E039,E042,1,1886-09-16T00:00:00,1886-09-16T00:00:00
E039,E043,1,1886-09-24T00:00:00,1886-09-24T00:00:00
E039,E046,1,1886-10-02T00:00:00,1886-10-02T00:00:00
E039,E047,1,1886-09-14T00:00:00,1886-09-14T00:00:00
E039,E049,1,1886-09-18T00:00:00,1886-09-18T00:00:00
E039,E050,1,1886-09-21T00:00:00,1886-09-21T00:00:00
E039,E051,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E039,E052,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E039,E053,1,1886-09-26T00:00:00,1886-09-26T00:00:00
E039,E057,1,1886-10-03T00:00:00,1886-10-03T00:00:00
E039,E058,2,1886-09-14T00:00:00,1886-09-16T00:00:00
E039,E059,3,1886-09-21T00:00:00,1886-09-29T00:00:00
E039,E060,2,1886-09-24T00:00:00,1886-09-25T00:00:00
E039,E061,1,1886-09-24T00:00:00,1886-09-24T00:00:00
E039,E062,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E039,E064,1,1886-09-26T00:00:00,1886-09-26T00:00:00
E039,E065,1,1886-09-29T00:00:00,1886-09-29T00:00:00
E039,E066,1,1886-09-29T00:00:00,1886-09-29T00:00:00
E039,E067,1,1886-09-29T00:00:00,1886-09-29T00:00:00
E039,E068,1,1886-10-02T00:00:00,1886-10-02T00:00:00
E039,E069,1,1886-09-14T00:00:00,1886-09-14T00:00:00
E039,E070,1,1886-09-26T00:00:00,1886-09-26T00:00:00
E039,E071,1,1886-09-16T00:00:00,1886-09-16T00:00:00
E039,E073,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E039,E074,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E039,E075,1,1886-09-26T00:00:00,1886-09-26T00:00:00
E039,E076,1,1886-09-26T00:00:00,1886-09-26T00:00:00
E039,E077,1,1886-09-26T00:00:00,1886-09-26T00:00:00
E039,E078,2,1886-10-02T00:00:00,1886-10-03T00:00:00
E039,E079,1,1886-09-16T00:00:00,1886-09-16T00:00:00
E039,E080,2,1886-09-19T00:00:00,1886-09-21T00:00:00
E039,E081,1,1886-09-21T00:00:00,1886-09-21T00:00:00
E039,E082,1,1886-09-26T00:00:00,1886-09-26T00:00:00
E039,E083,1,1886-09-26T00:00:00,1886-09-26T00:00:00
E039,E084,1,1886-09-26T00:00:00,1886-09-26T00:00:00
E039,E086,1,1886-09-29T00:00:00,1886-09-29T00:00:00
E039,E087,1,1886-09-25T00:00:00,1886-09-25T00:00:00
E040,E041,1,1886-09-16T00:00:00,1886-09-16T00:00:00
E040,E042,1,1886-09-16T00:00:00,1886-09-16T00:00:00
E040,E058,1,1886-09-16T00:00:00,1886-09-16T00:00:00
E040,E071,1,1886-09-16T00:00:00,1886-09-16T00:00:00
E040,E079,1,1886-09-16T00:00:00,1886-09-16T00:00:00
E041,E042,1,1886-09-16T00:00:00,1886-09-16T00:00:00
E041,E058,1,1886-09-16T00:00:00,1886-09-16T00:00:00
E041,E071,1,1886-09-16T00:00:00,1886-09-16T00:00:00
E041,E079,1,1886-09-16T00:00:00,1886-09-16T00:00:00
E042,E058,1,1886-09-16T00:00:00,1886-09-16T00:00:00
