Source,Target,Type,Id,Label,timeset,Weight,Source_Type,Target_Type
E032,E085,Undirected,894,,<[-2606256000000.0]>,1,,
E032,E096,Undirected,895,,<[-2606256000000.0]>,1,,
E032,E097,Undirected,896,,<[-2606256000000.0]>,1,,
E032,E098,Undirected,897,,<[-2606256000000.0]>,1,,
E032,E099,Undirected,898,,<[-2606256000000.0]>,1,,
E032,E100,Undirected,899,,<[-2606256000000.0]>,1,,
E032,E101,Undirected,900,,<[-2606256000000.0]>,1,,
E032,E102,Undirected,901,,<[-2606256000000.0]>,1,,
E032,E110,Undirected,902,,<[-2606256000000.0]>,1,,
E032,E111,Undirected,903,,<[-2606256000000.0]>,1,,
E032,E112,Undirected,904,,<[-2606256000000.0]>,1,,
E032,E113,Undirected,905,,<[-2606256000000.0]>,1,,
E032,E116,Undirected,906,,<[-2606256000000.0]>,1,,
E032,E117,Undirected,907,,<[-2606256000000.0]>,1,,
E032,E124,Undirected,908,,<[-2606256000000.0]>,1,,
E032,E125,Undirected,909,,<[-2606256000000.0]>,1,,
E032,E126,Undirected,910,,<[-2606256000000.0]>,1,,
E032,E137,Undirected,911,,<[-2606256000000.0]>,1,,
E032,E138,Undirected,912,,<[-2606256000000.0]>,1,,
E032,E139,Undirected,913,,<[-2606256000000.0]>,1,,
E032,E140,Undirected,914,,<[-2606256000000.0]>,1,,
E032,E147,Undirected,915,,<[-2606256000000.0]>,1,,
E032,E148,Undirected,916,,<[-2606256000000.0]>,1,,
E033,E034,Undirected,917,,<[-2606256000000.0]>,1,,
E033,E039,Undirected,918,,<[-2606256000000.0]>,1,,
E033,E040,Undirected,919,,<[-2606256000000.0]>,1,,
E033,E041,Undirected,920,,<[-2606256000000.0]>,1,,
E033,E042,Undirected,921,,<[-2606256000000.0]>,1,,
E033,E043,Undirected,922,,<[-2606256000000.0]>,1,,
E033,E052,Undirected,923,,<[-2606256000000.0]>,1,,
E033,E053,Undirected,924,,<[-2606256000000.0]>,1,,
E033,E054,Undirected,925,,<[-2606256000000.0]>,1,,
E033,E055,Undirected,926,,<[-2606256000000.0]>,1,,
E033,E061,Undirected,927,,<[-2606256000000.0]>,1,,
E033,E062,Undirected,928,,<[-2606256000000.0]>,1,,
E033,E063,Undirected,929,,<[-2606256000000.0]>,1,,
E033,E064,Undirected,930,,<[-2606256000000.0]>,1,,
E033,E065,Undirected,931,,<[-2606256000000.0]>,1,,
E033,E074,Undirected,932,,<[-2606256000000.0]>,1,,
E033,E075,Undirected,933,,<[-2606256000000.0]>,1,,
E033,E076,Undirected,934,,<[-2606256000000.0]>,1,,
E033,E081,Undirected,935,,<[-2606256000000.0]>,1,,
E033,E082,Undirected,936,,<[-2606256000000.0]>,1,,
E033,E085,Undirected,937,,<[-2606256000000.0]>,1,,
E033,E096,Undirected,938,,<[-2606256000000.0]>,1,,
E033,E097,Undirected,939,,<[-2606256000000.0]>,1,,
E033,E098,Undirected,940,,<[-2606256000000.0]>,1,,
E033,E099,Undirected,941,,<[-2606256000000.0]>,1,,
E033,E100,Undirected,942,,<[-2606256000000.0]>,1,,
E033,E101,Undirected,943,,<[-2606256000000.0]>,1,,
E033,E102,Undirected,944,,<[-2606256000000.0]>,1,,
E033,E110,Undirected,945,,<[-2606256000000.0]>,1,,
E033,E111,Undirected,946,,<[-2606256000000.0]>,1,,
E033,E112,Undirected,947,,<[-2606256000000.0]>,1,,
E033,E113,Undirected,948,,<[-2606256000000.0]>,1,,
E033,E116,Undirected,949,,<[-2606256000000.0]>,1,,
E033,E117,Undirected,950,,<[-2606256000000.0]>,1,,
E033,E124,Undirected,951,,<[-2606256000000.0]>,1,,
E033,E125,Undirected,952,,<[-2606256000000.0]>,1,,
E033,E126,Undirected,953,,<[-2606256000000.0]>,1,,
E033,E137,Undirected,954,,<[-2606256000000.0]>,1,,
E033,E138,Undirected,955,,<[-2606256000000.0]>,1,,
E033,E139,Undirected,956,,<[-2606256000000.0]>,1,,
E033,E140,Undirected,957,,<[-2606256000000.0]>,1,,
E033,E147,Undirected,958,,<[-2606256000000.0]>,1,,
E033,E148,Undirected,959,,<[-2606256000000.0]>,1,,
E034,E039,Undirected,960,,<[-2606256000000.0]>,1,,
E034,E040,Undirected,961,,<[-2606256000000.0]>,1,,
E034,E041,Undirected,962,,<[-2606256000000.0]>,1,,
E034,E042,Undirected,963,,<[-2606256000000.0]>,1,,
E034,E043,Undirected,964,,<[-2606256000000.0]>,1,,
E034,E052,Undirected,965,,<[-2606256000000.0]>,1,,
E034,E053,Undirected,966,,<[-2606256000000.0]>,1,,
E034,E054,Undirected,967,,<[-2606256000000.0]>,1,,
E034,E055,Undirected,968,,<[-2606256000000.0]>,1,,
E034,E061,Undirected,969,,<[-2606256000000.0]>,1,,
E034,E062,Undirected,970,,<[-2606256000000.0]>,1,,
E034,E063,Undirected,971,,<[-2606256000000.0]>,1,,
E034,E064,Undirected,972,,<[-2606256000000.0]>,1,,
E034,E065,Undirected,973,,<[-2606256000000.0]>,1,,
E034,E074,Undirected,974,,<[-2606256000000.0]>,1,,
E034,E075,Undirected,975,,<[-2606256000000.0]>,1,,
E034,E076,Undirected,976,,<[-2606256000000.0]>,1,,
E034,E081,Undirected,977,,<[-2606256000000.0]>,1,,
E034,E082,Undirected,978,,<[-2606256000000.0]>,1,,
E034,E085,Undirected,979,,<[-2606256000000.0]>,1,,
E034,E096,Undirected,980,,<[-2606256000000.0]>,1,,
E034,E097,Undirected,981,,<[-2606256000000.0]>,1,,
E034,E098,Undirected,982,,<[-2606256000000.0]>,1,,
E034,E099,Undirected,983,,<[-2606256000000.0]>,1,,
E034,E100,Undirected,984,,<[-2606256000000.0]>,1,,
E034,E101,Undirected,985,,<[-2606256000000.0]>,1,,
E034,E102,Undirected,986,,<[-2606256000000.0]>,1,,
E034,E110,Undirected,987,,<[-2606256000000.0]>,1,,
E034,E111,Undirected,988,,<[-2606256000000.0]>,1,,
E034,E112,Undirected,989,,<[-2606256000000.0]>,1,,
E034,E113,Undirected,990,,<[-2606256000000.0]>,1,,
E034,E116,Undirected,991,,<[-2606256000000.0]>,1,,
E034,E117,Undirected,992,,<[-2606256000000.0]>,1,,
E034,E124,Undirected,993,,<[-2606256000000.0]>,1,,
E034,E125,Undirected,994,,<[-2606256000000.0]>,1,,
E034,E126,Undirected,995,,<[-2606256000000.0]>,1,,
E034,E137,Undirected,996,,<[-2606256000000.0]>,1,,
E034,E138,Undirected,997,,<[-2606256000000.0]>,1,,
E034,E139,Undirected,998,,<[-2606256000000.0]>,1,,
E034,E140,Undirected,999,,<[-2606256000000.0]>,1,,
E034,E147,Undirected,1000,,<[-2606256000000.0]>,1,,
E034,E148,Undirected,1001,,<[-2606256000000.0]>,1,,
E036,E044,Undirected,1002,,<[-2617056000000.0]>,1,,
E036,E049,Undirected,1003,,<[-2617056000000.0]>,1,,
E036,E070,Undirected,1004,,<[-2617056000000.0]>,1,,
E036,E076,Undirected,1005,,<[-2617056000000.0]>,1,,
E036,E078,Undirected,1006,,<[-2617056000000.0]>,1,,
E036,E087,Undirected,1007,,<[-2617056000000.0]>,1,,
E036,E088,Undirected,1008,,<[-2617056000000.0]>,1,,
E036,E107,Undirected,1009,,<[-2617056000000.0]>,1,,
E036,E142,Undirected,1010,,<[-2617056000000.0]>,1,,
E037,E083,Undirected,1011,,<[-2616883200000.0]>,1,,
E037,E088,Undirected,1012,,<[-2616883200000.0]>,1,,
E037,E089,Undirected,1013,,<[-2616883200000.0]>,1,,
E037,E090,Undirected,1014,,<[-2616883200000.0]>,1,,
E037,E091,Undirected,1015,,<[-2616883200000.0]>,1,,
E037,E118,Undirected,1016,,<[-2616883200000.0]>,1,,
E038,E080,Undirected,1017,,<[-2644012800000.0]>,1,,
E039,E040,Undirected,1018,,<[-2606256000000.0]>,1,,
E039,E041,Undirected,1019,,<[-2606256000000.0]>,1,,
E039,E042,Undirected,1020,,<[-2606256000000.0]>,1,,
E039,E043,Undirected,1021,,<[-2606256000000.0]>,1,,
E039,E052,Undirected,1022,,<[-2606256000000.0]>,1,,
E039,E053,Undirected,1023,,<[-2606256000000.0]>,1,,
E039,E054,Undirected,1024,,<[-2606256000000.0]>,1,,
E039,E055,Undirected,1025,,<[-2606256000000.0]>,1,,
E039,E061,Undirected,1026,,<[-2606256000000.0]>,1,,
E039,E062,Undirected,1027,,<[-2606256000000.0]>,1,,
E039,E063,Undirected,1028,,<[-2606256000000.0]>,1,,
E039,E064,Undirected,1029,,<[-2606256000000.0]>,1,,
E039,E065,Undirected,1030,,<[-2606256000000.0]>,1,,
E039,E074,Undirected,1031,,<[-2606256000000.0]>,1,,
E039,E075,Undirected,1032,,<[-2606256000000.0]>,1,,
E039,E076,Undirected,1033,,<[-2606256000000.0]>,1,,
E039,E081,Undirected,1034,,<[-2606256000000.0]>,1,,
E039,E082,Undirected,1035,,<[-2606256000000.0]>,1,,
E039,E085,Undirected,1036,,<[-2606256000000.0]>,1,,
E039,E096,Undirected,1037,,<[-2606256000000.0]>,1,,
E039,E097,Undirected,1038,,<[-2606256000000.0]>,1,,
E039,E098,Undirected,1039,,<[-2606256000000.0]>,1,,
E039,E099,Undirected,1040,,<[-2606256000000.0]>,1,,
E039,E100,Undirected,1041,,<[-2606256000000.0]>,1,,
E039,E101,Undirected,1042,,<[-2606256000000.0]>,1,,
E039,E102,Undirected,1043,,<[-2606256000000.0]>,1,,
E039,E110,Undirected,1044,,<[-2606256000000.0]>,1,,
E039,E111,Undirected,1045,,<[-2606256000000.0]>,1,,
E039,E112,Undirected,1046,,<[-2606256000000.0]>,1,,
E039,E113,Undirected,1047,,<[-2606256000000.0]>,1,,
E039,E116,Undirected,1048,,<[-2606256000000.0]>,1,,
E039,E117,Undirected,1049,,<[-2606256000000.0]>,1,,
E039,E124,Undirected,1050,,<[-2606256000000.0]>,1,,
E039,E125,Undirected,1051,,<[-2606256000000.0]>,1,,
E039,E126,Undirected,1052,,<[-2606256000000.0]>,1,,
E039,E137,Undirected,1053,,<[-2606256000000.0]>,1,,
E039,E138,Undirected,1054,,<[-2606256000000.0]>,1,,
E039,E139,Undirected,1055,,<[-2606256000000.0]>,1,,
E039,E140,Undirected,1056,,<[-2606256000000.0]>,1,,
E039,E147,Undirected,1057,,<[-2606256000000.0]>,1,,
E039,E148,Undirected,1058,,<[-2606256000000.0]>,1,,
E040,E041,Undirected,1059,,<[-2606256000000.0]>,1,,
E040,E042,Undirected,1060,,<[-2606256000000.0]>,1,,
E040,E043,Undirected,1061,,<[-2606256000000.0]>,1,,
E040,E052,Undirected,1062,,<[-2606256000000.0]>,1,,
E040,E053,Undirected,1063,,<[-2606256000000.0]>,1,,
E040,E054,Undirected,1064,,<[-2606256000000.0]>,1,,
E040,E055,Undirected,1065,,<[-2606256000000.0]>,1,,
E040,E061,Undirected,1066,,<[-2606256000000.0]>,1,,
E040,E062,Undirected,1067,,<[-2606256000000.0]>,1,,
E040,E063,Undirected,1068,,<[-2606256000000.0]>,1,,
E040,E064,Undirected,1069,,<[-2606256000000.0]>,1,,
E040,E065,Undirected,1070,,<[-2606256000000.0]>,1,,
E040,E074,Undirected,1071,,<[-2606256000000.0]>,1,,
E040,E075,Undirected,1072,,<[-2606256000000.0]>,1,,
E040,E076,Undirected,1073,,<[-2606256000000.0]>,1,,
E040,E081,Undirected,1074,,<[-2606256000000.0]>,1,,
E040,E082,Undirected,1075,,<[-2606256000000.0]>,1,,
E040,E085,Undirected,1076,,<[-2606256000000.0]>,1,,
E040,E096,Undirected,1077,,<[-2606256000000.0]>,1,,
E040,E097,Undirected,1078,,<[-2606256000000.0]>,1,,
E040,E098,Undirected,1079,,<[-2606256000000.0]>,1,,
E040,E099,Undirected,1080,,<[-2606256000000.0]>,1,,
E040,E100,Undirected,1081,,<[-2606256000000.0]>,1,,
E040,E101,Undirected,1082,,<[-2606256000000.0]>,1,,
E040,E102,Undirected,1083,,<[-2606256000000.0]>,1,,
E040,E110,Undirected,1084,,<[-2606256000000.0]>,1,,
E040,E111,Undirected,1085,,<[-2606256000000.0]>,1,,
E040,E112,Undirected,1086,,<[-2606256000000.0]>,1,,
E040,E113,Undirected,1087,,<[-2606256000000.0]>,1,,
E040,E116,Undirected,1088,,<[-2606256000000.0]>,1,,
E040,E117,Undirected,1089,,<[-2606256000000.0]>,1,,
E040,E124,Undirected,1090,,<[-2606256000000.0]>,1,,
E040,E125,Undirected,1091,,<[-2606256000000.0]>,1,,
E040,E126,Undirected,1092,,<[-2606256000000.0]>,1,,
E040,E137,Undirected,1093,,<[-2606256000000.0]>,1,,
E040,E138,Undirected,1094,,<[-2606256000000.0]>,1,,
E040,E139,Undirected,1095,,<[-2606256000000.0]>,1,,
E040,E140,Undirected,1096,,<[-2606256000000.0]>,1,,
E040,E147,Undirected,1097,,<[-2606256000000.0]>,1,,
E040,E148,Undirected,1098,,<[-2606256000000.0]>,1,,
E041,E042,Undirected,1099,,<[-2606256000000.0]>,1,,
E041,E043,Undirected,1100,,<[-2606256000000.0]>,1,,
E041,E052,Undirected,1101,,<[-2606256000000.0]>,1,,
E041,E053,Undirected,1102,,<[-2606256000000.0]>,1,,
E041,E054,Undirected,1103,,<[-2606256000000.0]>,1,,
E041,E055,Undirected,1104,,<[-2606256000000.0]>,1,,
E041,E061,Undirected,1105,,<[-2606256000000.0]>,1,,
E041,E062,Undirected,1106,,<[-2606256000000.0]>,1,,
E041,E063,Undirected,1107,,<[-2606256000000.0]>,1,,
E041,E064,Undirected,1108,,<[-2606256000000.0]>,1,,
E041,E065,Undirected,1109,,<[-2606256000000.0]>,1,,
E041,E074,Undirected,1110,,<[-2606256000000.0]>,1,,
E041,E075,Undirected,1111,,<[-2606256000000.0]>,1,,
E041,E076,Undirected,1112,,<[-2606256000000.0]>,1,,
E041,E081,Undirected,1113,,<[-2606256000000.0]>,1,,
E041,E082,Undirected,1114,,<[-2606256000000.0]>,1,,
E041,E085,Undirected,1115,,<[-2606256000000.0]>,1,,
E041,E096,Undirected,1116,,<[-2606256000000.0]>,1,,
E041,E097,Undirected,1117,,<[-2606256000000.0]>,1,,
E041,E098,Undirected,1118,,<[-2606256000000.0]>,1,,
E041,E099,Undirected,1119,,<[-2606256000000.0]>,1,,
E041,E100,Undirected,1120,,<[-2606256000000.0]>,1,,
E041,E101,Undirected,1121,,<[-2606256000000.0]>,1,,
E041,E102,Undirected,1122,,<[-2606256000000.0]>,1,,
E041,E110,Undirected,1123,,<[-2606256000000.0]>,1,,
E041,E111,Undirected,1124,,<[-2606256000000.0]>,1,,
E041,E112,Undirected,1125,,<[-2606256000000.0]>,1,,
E041,E113,Undirected,1126,,<[-2606256000000.0]>,1,,
E041,E116,Undirected,1127,,<[-2606256000000.0]>,1,,
E041,E117,Undirected,1128,,<[-2606256000000.0]>,1,,
E041,E124,Undirected,1129,,<[-2606256000000.0]>,1,,
E041,E125,Undirected,1130,,<[-2606256000000.0]>,1,,
E041,E126,Undirected,1131,,<[-2606256000000.0]>,1,,
E041,E137,Undirected,1132,,<[-2606256000000.0]>,1,,
E041,E138,Undirected,1133,,<[-2606256000000.0]>,1,,
E041,E139,Undirected,1134,,<[-2606256000000.0]>,1,,
E041,E140,Undirected,1135,,<[-2606256000000.0]>,1,,
E041,E147,Undirected,1136,,<[-2606256000000.0]>,1,,
E041,E148,Undirected,1137,,<[-2606256000000.0]>,1,,
E042,E043,Undirected,1138,,<[-2606256000000.0]>,1,,
E042,E052,Undirected,1139,,<[-2606256000000.0]>,1,,
E042,E053,Undirected,1140,,<[-2606256000000.0]>,1,,
E042,E054,Undirected,1141,,<[-2606256000000.0]>,1,,
E042,E055,Undirected,1142,,<[-2606256000000.0]>,1,,
E042,E061,Undirected,1143,,<[-2606256000000.0]>,1,,
E042,E062,Undirected,1144,,<[-2606256000000.0]>,1,,
E042,E063,Undirected,1145,,<[-2606256000000.0]>,1,,
E042,E064,Undirected,1146,,<[-2606256000000.0]>,1,,
E042,E065,Undirected,1147,,<[-2606256000000.0]>,1,,
E042,E074,Undirected,1148,,<[-2606256000000.0]>,1,,
E042,E075,Undirected,1149,,<[-2606256000000.0]>,1,,
E042,E076,Undirected,1150,,<[-2606256000000.0]>,1,,
E042,E081,Undirected,1151,,<[-2606256000000.0]>,1,,
E042,E082,Undirected,1152,,<[-2606256000000.0]>,1,,
E042,E085,Undirected,1153,,<[-2606256000000.0]>,1,,
E042,E096,Undirected,1154,,<[-2606256000000.0]>,1,,
E042,E097,Undirected,1155,,<[-2606256000000.0]>,1,,
E042,E098,Undirected,1156,,<[-2606256000000.0]>,1,,
E042,E099,Undirected,1157,,<[-2606256000000.0]>,1,,
E042,E100,Undirected,1158,,<[-2606256000000.0]>,1,,
E042,E101,Undirected,1159,,<[-2606256000000.0]>,1,,
E042,E102,Undirected,1160,,<[-2606256000000.0]>,1,,
E042,E110,Undirected,1161,,<[-2606256000000.0]>,1,,
E042,E111,Undirected,1162,,<[-2606256000000.0]>,1,,
E042,E112,Undirected,1163,,<[-2606256000000.0]>,1,,
E042,E113,Undirected,1164,,<[-2606256000000.0]>,1,,
E042,E116,Undirected,1165,,<[-2606256000000.0]>,1,,
E042,E117,Undirected,1166,,<[-2606256000000.0]>,1,,
E042,E124,Undirected,1167,,<[-2606256000000.0]>,1,,
E042,E125,Undirected,1168,,<[-2606256000000.0]>,1,,
E042,E126,Undirected,1169,,<[-2606256000000.0]>,1,,
E042,E137,Undirected,1170,,<[-2606256000000.0]>,1,,
E042,E138,Undirected,1171,,<[-2606256000000.0]>,1,,
E042,E139,Undirected,1172,,<[-2606256000000.0]>,1,,
E042,E140,Undirected,1173,,<[-2606256000000.0]>,1,,
E042,E147,Undirected,1174,,<[-2606256000000.0]>,1,,
E042,E148,Undirected,1175,,<[-2606256000000.0]>,1,,
E043,E052,Undirected,1176,,<[-2606256000000.0]>,1,,
E043,E053,Undirected,1177,,<[-2606256000000.0]>,1,,
E043,E054,Undirected,1178,,<[-2606256000000.0]>,1,,
E043,E055,Undirected,1179,,<[-2606256000000.0]>,1,,
E043,E061,Undirected,1180,,<[-2606256000000.0]>,1,,
E043,E062,Undirected,1181,,<[-2606256000000.0]>,1,,
E043,E063,Undirected,1182,,<[-2606256000000.0]>,1,,
E043,E064,Undirected,1183,,<[-2606256000000.0]>,1,,
E043,E065,Undirected,1184,,<[-2606256000000.0]>,1,,
E043,E066,Undirected,1185,,<[-2628547200000.0]>,1,,
E043,E067,Undirected,1186,,<[-2628547200000.0]>,1,,
E043,E074,Undirected,1187,,<[-2606256000000.0]>,1,,
E043,E075,Undirected,1188,,<[-2606256000000.0]>,1,,
E043,E076,Undirected,1189,,<[-2606256000000.0]>,1,,
E043,E081,Undirected,1190,,<[-2606256000000.0]>,1,,
E043,E082,Undirected,1191,,<[-2606256000000.0]>,1,,
E043,E085,Undirected,1192,,<[-2606256000000.0]>,1,,
E043,E096,Undirected,1193,,<[-2606256000000.0]>,1,,
E043,E097,Undirected,1194,,<[-2606256000000.0]>,1,,
E043,E098,Undirected,1195,,<[-2606256000000.0]>,1,,
E043,E099,Undirected,1196,,<[-2606256000000.0]>,1,,
E043,E100,Undirected,1197,,<[-2606256000000.0]>,1,,
E043,E101,Undirected,1198,,<[-2606256000000.0]>,1,,
E043,E102,Undirected,1199,,<[-2606256000000.0]>,1,,
E043,E110,Undirected,1200,,<[-2606256000000.0]>,1,,
E043,E111,Undirected,1201,,<[-2606256000000.0]>,1,,
E043,E112,Undirected,1202,,<[-2606256000000.0]>,1,,
E043,E113,Undirected,1203,,<[-2606256000000.0]>,1,,
E043,E116,Undirected,1204,,<[-2606256000000.0]>,1,,
E043,E117,Undirected,1205,,<[-2606256000000.0]>,1,,
E043,E124,Undirected,1206,,<[-2606256000000.0]>,1,,
E043,E125,Undirected,1207,,<[-2606256000000.0]>,1,,
E043,E126,Undirected,1208,,<[-2606256000000.0]>,1,,
E043,E137,Undirected,1209,,<[-2606256000000.0]>,1,,
E043,E138,Undirected,1210,,<[-2606256000000.0]>,1,,
E043,E139,Undirected,1211,,<[-2606256000000.0]>,1,,
E043,E140,Undirected,1212,,<[-2606256000000.0]>,1,,
E043,E147,Undirected,1213,,<[-2606256000000.0]>,1,,
E043,E148,Undirected,1214,,<[-2606256000000.0]>,1,,
E044,E049,Undirected,1215,,<[-2617056000000.0]>,1,,
E044,E064,Undirected,1216,,<[-2615673600000.0]>,1,,
E044,E070,Undirected,1217,,<[-2617056000000.0]>,1,,
E044,E076,Undirected,1218,,<[-2617056000000.0]>,1,,
E044,E078,Undirected,1219,,<[-2617056000000.0]>,2,,
E044,E087,Undirected,1220,,<[-2617056000000.0]>,1,,
E044,E088,Undirected,1221,,<[-2617056000000.0]>,1,,
E044,E107,Undirected,1222,,<[-2617056000000.0]>,1,,
E044,E108,Undirected,1223,,<[-2617228800000.0]>,1,,
E044,E128,Undirected,1224,,<[-2615673600000.0]>,2,,
E044,E131,Undirected,1225,,<[-2615068800000.0]>,1,,
E044,E142,Undirected,1226,,<[-2617228800000.0]>,2,,
E045,E142,Undirected,1227,,<[-2614982400000.0]>,1,,
E046,E121,Undirected,1228,,<[-2614896000000.0]>,1,,
E046,E122,Undirected,1229,,<[-2614896000000.0]>,1,,
E046,E128,Undirected,1230,,<[-2614896000000.0]>,2,,
E046,E130,Undirected,1231,,<[-2614550400000.0]>,1,,
E047,E094,Undirected,1232,,<[-2614723200000.0]>,1,,
E047,E132,Undirected,1233,,<[-2614723200000.0]>,1,,
E049,E070,Undirected,1234,,<[-2617056000000.0]>,1,,
E049,E076,Undirected,1235,,<[-2617056000000.0]>,1,,
E049,E078,Undirected,1236,,<[-2617056000000.0]>,1,,
E049,E087,Undirected,1237,,<[-2617056000000.0]>,1,,
E049,E088,Undirected,1238,,<[-2617056000000.0]>,1,,
E049,E107,Undirected,1239,,<[-2617056000000.0]>,1,,
E049,E142,Undirected,1240,,<[-2617056000000.0]>,1,,
E050,E051,Undirected,1241,,<[-2609971200000.0]>,1,,
E050,E122,Undirected,1242,,<[-2609971200000.0]>,1,,
E051,E122,Undirected,1243,,<[-2609971200000.0]>,1,,
E052,E053,Undirected,1244,,<[-2606256000000.0]>,1,,
E052,E054,Undirected,1245,,<[-2606256000000.0]>,1,,
E052,E055,Undirected,1246,,<[-2606256000000.0]>,1,,
E052,E061,Undirected,1247,,<[-2606256000000.0]>,1,,
E052,E062,Undirected,1248,,<[-2606256000000.0]>,1,,
E052,E063,Undirected,1249,,<[-2606256000000.0]>,1,,
E052,E064,Undirected,1250,,<[-2606256000000.0]>,1,,
E052,E065,Undirected,1251,,<[-2606256000000.0]>,1,,
E052,E074,Undirected,1252,,<[-2606256000000.0]>,1,,
E052,E075,Undirected,1253,,<[-2606256000000.0]>,1,,
E052,E076,Undirected,1254,,<[-2606256000000.0]>,1,,
E052,E081,Undirected,1255,,<[-2606256000000.0]>,1,,
E052,E082,Undirected,1256,,<[-2606256000000.0]>,1,,
E052,E085,Undirected,1257,,<[-2606256000000.0]>,1,,
E052,E096,Undirected,1258,,<[-2606256000000.0]>,1,,
E052,E097,Undirected,1259,,<[-2606256000000.0]>,1,,
E052,E098,Undirected,1260,,<[-2606256000000.0]>,1,,
E052,E099,Undirected,1261,,<[-2606256000000.0]>,1,,
E052,E100,Undirected,1262,,<[-2606256000000.0]>,1,,
E052,E101,Undirected,1263,,<[-2606256000000.0]>,1,,
E052,E102,Undirected,1264,,<[-2606256000000.0]>,1,,
E052,E110,Undirected,1265,,<[-2606256000000.0]>,1,,
E052,E111,Undirected,1266,,<[-2606256000000.0]>,1,,
E052,E112,Undirected,1267,,<[-2606256000000.0]>,1,,
E052,E113,Undirected,1268,,<[-2606256000000.0]>,1,,
E052,E116,Undirected,1269,,<[-2606256000000.0]>,1,,
E052,E117,Undirected,1270,,<[-2606256000000.0]>,1,,
E052,E124,Undirected,1271,,<[-2606256000000.0]>,1,,
E052,E125,Undirected,1272,,<[-2606256000000.0]>,1,,
E052,E126,Undirected,1273,,<[-2606256000000.0]>,1,,
E052,E137,Undirected,1274,,<[-2606256000000.0]>,1,,
E052,E138,Undirected,1275,,<[-2606256000000.0]>,1,,
E052,E139,Undirected,1276,,<[-2606256000000.0]>,1,,
E052,E140,Undirected,1277,,<[-2606256000000.0]>,1,,
E052,E147,Undirected,1278,,<[-2606256000000.0]>,1,,
E052,E148,Undirected,1279,,<[-2606256000000.0]>,1,,
E053,E054,Undirected,1280,,<[-2606256000000.0]>,1,,
E053,E055,Undirected,1281,,<[-2606256000000.0]>,1,,
E053,E061,Undirected,1282,,<[-2606256000000.0]>,1,,
E053,E062,Undirected,1283,,<[-2606256000000.0]>,1,,
E053,E063,Undirected,1284,,<[-2606256000000.0]>,1,,
E053,E064,Undirected,1285,,<[-2606256000000.0]>,1,,
E053,E065,Undirected,1286,,<[-2606256000000.0]>,1,,
E053,E074,Undirected,1287,,<[-2606256000000.0]>,1,,
E053,E075,Undirected,1288,,<[-2606256000000.0]>,1,,
E053,E076,Undirected,1289,,<[-2606256000000.0]>,1,,
E053,E081,Undirected,1290,,<[-2606256000000.0]>,1,,
E053,E082,Undirected,1291,,<[-2606256000000.0]>,1,,
E053,E085,Undirected,1292,,<[-2606256000000.0]>,1,,
E053,E096,Undirected,1293,,<[-2606256000000.0]>,1,,
E053,E097,Undirected,1294,,<[-2606256000000.0]>,1,,
E053,E098,Undirected,1295,,<[-2606256000000.0]>,1,,
E053,E099,Undirected,1296,,<[-2606256000000.0]>,1,,
E053,E100,Undirected,1297,,<[-2606256000000.0]>,1,,
E053,E101,Undirected,1298,,<[-2606256000000.0]>,1,,
E053,E102,Undirected,1299,,<[-2606256000000.0]>,1,,
E053,E110,Undirected,1300,,<[-2606256000000.0]>,1,,
E053,E111,Undirected,1301,,<[-2606256000000.0]>,1,,
E053,E112,Undirected,1302,,<[-2606256000000.0]>,1,,
E053,E113,Undirected,1303,,<[-2606256000000.0]>,1,,
E053,E116,Undirected,1304,,<[-2606256000000.0]>,1,,
E053,E117,Undirected,1305,,<[-2606256000000.0]>,1,,
E053,E124,Undirected,1306,,<[-2606256000000.0]>,1,,
E053,E125,Undirected,1307,,<[-2606256000000.0]>,1,,
E053,E126,Undirected,1308,,<[-2606256000000.0]>,1,,
E053,E137,Undirected,1309,,<[-2606256000000.0]>,1,,
E053,E138,Undirected,1310,,<[-2606256000000.0]>,1,,
E053,E139,Undirected,1311,,<[-2606256000000.0]>,1,,
E053,E140,Undirected,1312,,<[-2606256000000.0]>,1,,
E053,E147,Undirected,1313,,<[-2606256000000.0]>,1,,
E053,E148,Undirected,1314,,<[-2606256000000.0]>,1,,
E054,E055,Undirected,1315,,<[-2606256000000.0]>,1,,
E054,E061,Undirected,1316,,<[-2606256000000.0]>,1,,
E054,E062,Undirected,1317,,<[-2606256000000.0]>,1,,
E054,E063,Undirected,1318,,<[-2606256000000.0]>,1,,
E054,E064,Undirected,1319,,<[-2606256000000.0]>,1,,
E054,E065,Undirected,1320,,<[-2606256000000.0]>,1,,
E054,E074,Undirected,1321,,<[-2606256000000.0]>,1,,
E054,E075,Undirected,1322,,<[-2606256000000.0]>,1,,
E054,E076,Undirected,1323,,<[-2606256000000.0]>,1,,
E054,E081,Undirected,1324,,<[-2606256000000.0]>,1,,
E054,E082,Undirected,1325,,<[-2606256000000.0]>,1,,
E054,E085,Undirected,1326,,<[-2606256000000.0]>,1,,
E054,E096,Undirected,1327,,<[-2606256000000.0]>,1,,
E054,E097,Undirected,1328,,<[-2606256000000.0]>,1,,
E054,E098,Undirected,1329,,<[-2606256000000.0]>,1,,
E054,E099,Undirected,1330,,<[-2606256000000.0]>,1,,
E054,E100,Undirected,1331,,<[-2606256000000.0]>,1,,
E054,E101,Undirected,1332,,<[-2606256000000.0]>,1,,
