source,target,weight,start,end
E052,E116,1,1887-05-31,1887-05-31
E052,E117,1,1887-05-31,1887-05-31
E052,E124,1,1887-05-31,1887-05-31
E052,E125,1,1887-05-31,1887-05-31
E052,E126,1,1887-05-31,1887-05-31
E052,E137,1,1887-05-31,1887-05-31
E052,E138,1,1887-05-31,1887-05-31
E052,E139,1,1887-05-31,1887-05-31
E052,E140,1,1887-05-31,1887-05-31
E052,E147,1,1887-05-31,1887-05-31
E052,E148,1,1887-05-31,1887-05-31
E053,E054,1,1887-05-31,1887-05-31
E053,E055,1,1887-05-31,1887-05-31
E053,E061,1,1887-05-31,1887-05-31
E053,E062,1,1887-05-31,1887-05-31
E053,E063,1,1887-05-31,1887-05-31
E053,E064,1,1887-05-31,1887-05-31
E053,E065,1,1887-05-31,1887-05-31
E053,E074,1,1887-05-31,1887-05-31
E053,E075,1,1887-05-31,1887-05-31
E053,E076,1,1887-05-31,1887-05-31
E053,E081,1,1887-05-31,1887-05-31
E053,E082,1,1887-05-31,1887-05-31
E053,E085,1,1887-05-31,1887-05-31
E053,E096,1,1887-05-31,1887-05-31
E053,E097,1,1887-05-31,1887-05-31
E053,E098,1,1887-05-31,1887-05-31
E053,E099,1,1887-05-31,1887-05-31
E053,E100,1,1887-05-31,1887-05-31
E053,E101,1,1887-05-31,1887-05-31
E053,E102,1,1887-05-31,1887-05-31
E053,E110,1,1887-05-31,1887-05-31
E053,E111,1,1887-05-31,1887-05-31
E053,E112,1,1887-05-31,1887-05-31
E053,E113,1,1887-05-31,1887-05-31
E053,E116,1,1887-05-31,1887-05-31
E053,E117,1,1887-05-31,1887-05-31
E053,E124,1,1887-05-31,1887-05-31
E053,E125,1,1887-05-31,1887-05-31
E053,E126,1,1887-05-31,1887-05-31
E053,E137,1,1887-05-31,1887-05-31
E053,E138,1,1887-05-31,1887-05-31
E053,E139,1,1887-05-31,1887-05-31
E053,E140,1,1887-05-31,1887-05-31
E053,E147,1,1887-05-31,1887-05-31
E053,E148,1,1887-05-31,1887-05-31
E054,E055,1,1887-05-31,1887-05-31
E054,E061,1,1887-05-31,1887-05-31
E054,E062,1,1887-05-31,1887-05-31
E054,E063,1,1887-05-31,1887-05-31
E054,E064,1,1887-05-31,1887-05-31
E054,E065,1,1887-05-31,1887-05-31
E054,E074,1,1887-05-31,1887-05-31
E054,E075,1,1887-05-31,1887-05-31
E054,E076,1,1887-05-31,1887-05-31
E054,E081,1,1887-05-31,1887-05-31
E054,E082,1,1887-05-31,1887-05-31
E054,E085,1,1887-05-31,1887-05-31
E054,E096,1,1887-05-31,1887-05-31
E054,E097,1,1887-05-31,1887-05-31
E054,E098,1,1887-05-31,1887-05-31
E054,E099,1,1887-05-31,1887-05-31
E054,E100,1,1887-05-31,1887-05-31
E054,E101,1,1887-05-31,1887-05-31
E054,E102,1,1887-05-31,1887-05-31
E054,E110,1,1887-05-31,1887-05-31
E054,E111,1,1887-05-31,1887-05-31
E054,E112,1,1887-05-31,1887-05-31
E054,E113,1,1887-05-31,1887-05-31
E054,E116,1,1887-05-31,1887-05-31
E054,E117,1,1887-05-31,1887-05-31
E054,E124,1,1887-05-31,1887-05-31
E054,E125,1,1887-05-31,1887-05-31
E054,E126,1,1887-05-31,1887-05-31
E054,E137,1,1887-05-31,1887-05-31
E054,E138,1,1887-05-31,1887-05-31
E054,E139,1,1887-05-31,1887-05-31
E054,E140,1,1887-05-31,1887-05-31
E054,E147,1,1887-05-31,1887-05-31
E054,E148,1,1887-05-31,1887-05-31
E055,E061,1,1887-05-31,1887-05-31
E055,E062,1,1887-05-31,1887-05-31
E055,E063,1,1887-05-31,1887-05-31
E055,E064,1,1887-05-31,1887-05-31
E055,E065,1,1887-05-31,1887-05-31
E055,E074,1,1887-05-31,1887-05-31
E055,E075,1,1887-05-31,1887-05-31
E055,E076,1,1887-05-31,1887-05-31
E055,E081,1,1887-05-31,1887-05-31
E055,E082,1,1887-05-31,1887-05-31
E055,E085,1,1887-05-31,1887-05-31
E055,E096,1,1887-05-31,1887-05-31
E055,E097,1,1887-05-31,1887-05-31
E055,E098,1,1887-05-31,1887-05-31
E055,E099,1,1887-05-31,1887-05-31
E055,E100,1,1887-05-31,1887-05-31
E055,E101,1,1887-05-31,1887-05-31
E055,E102,1,1887-05-31,1887-05-31
E055,E110,1,1887-05-31,1887-05-31
E055,E111,1,1887-05-31,1887-05-31
E055,E112,1,1887-05-31,1887-05-31
E055,E113,1,1887-05-31,1887-05-31
E055,E116,1,1887-05-31,1887-05-31
E055,E117,1,1887-05-31,1887-05-31
E055,E124,1,1887-05-31,1887-05-31
E055,E125,1,1887-05-31,1887-05-31
E055,E126,1,1887-05-31,1887-05-31
E055,E137,1,1887-05-31,1887-05-31
E055,E138,1,1887-05-31,1887-05-31
E055,E139,1,1887-05-31,1887-05-31
E055,E140,1,1887-05-31,1887-05-31
E055,E147,1,1887-05-31,1887-05-31
E055,E148,1,1887-05-31,1887-05-31
E056,E093,1,1887-02-07,1887-02-07
E057,E058,1,1887-05-10,1887-05-10
E057,E059,1,1887-05-10,1887-05-10
E057,E073,1,1887-05-10,1887-05-10
E057,E091,1,1887-05-10,1887-05-10
E057,E130,1,1887-05-10,1887-05-10
E057,E134,1,1887-05-10,1887-05-10
E057,E135,1,1887-05-10,1887-05-10
E057,E136,1,1887-05-10,1887-05-10
E057,E146,1,1887-05-10,1887-05-10
E058,E059,1,1887-05-10,1887-05-10
E058,E073,1,1887-05-10,1887-05-10
E058,E091,1,1887-05-10,1887-05-10
E058,E130,1,1887-05-10,1887-05-10
E058,E134,1,1887-05-10,1887-05-10
E058,E135,1,1887-05-10,1887-05-10
E058,E136,1,1887-05-10,1887-05-10
E058,E146,1,1887-05-10,1887-05-10
E059,E073,1,1887-05-10,1887-05-10
E059,E091,1,1887-05-10,1887-05-10
E059,E130,1,1887-05-10,1887-05-10
E059,E134,1,1887-05-10,1887-05-10
E059,E135,1,1887-05-10,1887-05-10
E059,E136,1,1887-05-10,1887-05-10
E059,E146,1,1887-05-10,1887-05-10
E060,E078,1,1887-05-21,1887-05-21
E060,E109,1,1887-05-21,1887-05-21
E060,E130,1,1887-05-21,1887-05-21
E061,E062,1,1887-05-31,1887-05-31
E061,E063,1,1887-05-31,1887-05-31
E061,E064,1,1887-05-31,1887-05-31
E061,E065,1,1887-05-31,1887-05-31
E061,E074,1,1887-05-31,1887-05-31
E061,E075,1,1887-05-31,1887-05-31
E061,E076,1,1887-05-31,1887-05-31
E061,E081,1,1887-05-31,1887-05-31
E061,E082,1,1887-05-31,1887-05-31
E061,E085,1,1887-05-31,1887-05-31
E061,E096,1,1887-05-31,1887-05-31
E061,E097,1,1887-05-31,1887-05-31
E061,E098,1,1887-05-31,1887-05-31
E061,E099,1,1887-05-31,1887-05-31
E061,E100,1,1887-05-31,1887-05-31
E061,E101,1,1887-05-31,1887-05-31
E061,E102,1,1887-05-31,1887-05-31
E061,E110,1,1887-05-31,1887-05-31
E061,E111,1,1887-05-31,1887-05-31
E061,E112,1,1887-05-31,1887-05-31
E061,E113,1,1887-05-31,1887-05-31
E061,E116,1,1887-05-31,1887-05-31
E061,E117,1,1887-05-31,1887-05-31
E061,E121,1,1887-03-03,1887-03-03
E061,E124,1,1887-05-31,1887-05-31
E061,E125,1,1887-05-31,1887-05-31
E061,E126,1,1887-05-31,1887-05-31
E061,E132,1,1887-03-03,1887-03-03
E061,E137,1,1887-05-31,1887-05-31
E061,E138,1,1887-05-31,1887-05-31
E061,E139,1,1887-05-31,1887-05-31
E061,E140,1,1887-05-31,1887-05-31
E061,E147,1,1887-05-31,1887-05-31
E061,E148,1,1887-05-31,1887-05-31
E062,E063,1,1887-05-31,1887-05-31
E062,E064,1,1887-05-31,1887-05-31
E062,E065,1,1887-05-31,1887-05-31
E062,E074,1,1887-05-31,1887-05-31
E062,E075,1,1887-05-31,1887-05-31
E062,E076,1,1887-05-31,1887-05-31
E062,E081,1,1887-05-31,1887-05-31
E062,E082,1,1887-05-31,1887-05-31
E062,E085,1,1887-05-31,1887-05-31
E062,E096,1,1887-05-31,1887-05-31
E062,E097,1,1887-05-31,1887-05-31
E062,E098,1,1887-05-31,1887-05-31
E062,E099,1,1887-05-31,1887-05-31
E062,E100,1,1887-05-31,1887-05-31
E062,E101,1,1887-05-31,1887-05-31
E062,E102,1,1887-05-31,1887-05-31
E062,E110,1,1887-05-31,1887-05-31
E062,E111,1,1887-05-31,1887-05-31
E062,E112,1,1887-05-31,1887-05-31
E062,E113,1,1887-05-31,1887-05-31
E062,E116,1,1887-05-31,1887-05-31
E062,E117,1,1887-05-31,1887-05-31
E062,E124,1,1887-05-31,1887-05-31
E062,E125,1,1887-05-31,1887-05-31
E062,E126,1,1887-05-31,1887-05-31
E062,E137,1,1887-05-31,1887-05-31
E062,E138,1,1887-05-31,1887-05-31
E062,E139,1,1887-05-31,1887-05-31
E062,E140,1,1887-05-31,1887-05-31
E062,E147,1,1887-05-31,1887-05-31
E062,E148,1,1887-05-31,1887-05-31
E063,E064,1,1887-05-31,1887-05-31
E063,E065,1,1887-05-31,1887-05-31
E063,E074,1,1887-05-31,1887-05-31
E063,E075,1,1887-05-31,1887-05-31
E063,E076,1,1887-05-31,1887-05-31
E063,E081,1,1887-05-31,1887-05-31
E063,E082,1,1887-05-31,1887-05-31
E063,E085,1,1887-05-31,1887-05-31
E063,E096,1,1887-05-31,1887-05-31
E063,E097,1,1887-05-31,1887-05-31
E063,E098,1,1887-05-31,1887-05-31
E063,E099,1,1887-05-31,1887-05-31
E063,E100,1,1887-05-31,1887-05-31
E063,E101,1,1887-05-31,1887-05-31
E063,E102,1,1887-05-31,1887-05-31
E063,E110,1,1887-05-31,1887-05-31
E063,E111,1,1887-05-31,1887-05-31
E063,E112,1,1887-05-31,1887-05-31
E063,E113,1,1887-05-31,1887-05-31
E063,E116,1,1887-05-31,1887-05-31
E063,E117,1,1887-05-31,1887-05-31
E063,E124,1,1887-05-31,1887-05-31
E063,E125,1,1887-05-31,1887-05-31
E063,E126,1,1887-05-31,1887-05-31
E063,E137,1,1887-05-31,1887-05-31
E063,E138,1,1887-05-31,1887-05-31
E063,E139,1,1887-05-31,1887-05-31
E063,E140,1,1887-05-31,1887-05-31
E063,E147,1,1887-05-31,1887-05-31
E063,E148,1,1887-05-31,1887-05-31
E064,E065,1,1887-05-31,1887-05-31
E064,E074,1,1887-05-31,1887-05-31
E064,E075,1,1887-05-31,1887-05-31
E064,E076,1,1887-05-31,1887-05-31
E064,E078,1,1887-02-11,1887-02-11
E064,E081,1,1887-05-31,1887-05-31
E064,E082,1,1887-05-31,1887-05-31
E064,E085,1,1887-05-31,1887-05-31
E064,E096,1,1887-05-31,1887-05-31
E064,E097,1,1887-05-31,1887-05-31
E064,E098,1,1887-05-31,1887-05-31
E064,E099,1,1887-05-31,1887-05-31
E064,E100,1,1887-05-31,1887-05-31
E064,E101,1,1887-05-31,1887-05-31
E064,E102,1,1887-05-31,1887-05-31
E064,E110,1,1887-05-31,1887-05-31
E064,E111,1,1887-05-31,1887-05-31
E064,E112,1,1887-05-31,1887-05-31
E064,E113,1,1887-05-31,1887-05-31
E064,E116,1,1887-05-31,1887-05-31
E064,E117,1,1887-05-31,1887-05-31
E064,E119,1,1887-01-29,1887-01-29
E064,E120,1,1887-01-29,1887-01-29
E064,E122,1,1887-01-29,1887-01-29
E064,E124,1,1887-05-31,1887-05-31
E064,E125,1,1887-05-31,1887-05-31
E064,E126,1,1887-05-31,1887-05-31
E064,E128,1,1887-02-11,1887-02-11
E064,E137,1,1887-05-31,1887-05-31
E064,E138,1,1887-05-31,1887-05-31
E064,E139,1,1887-05-31,1887-05-31
E064,E140,1,1887-05-31,1887-05-31
E064,E147,1,1887-05-31,1887-05-31
E064,E148,1,1887-05-31,1887-05-31
E065,E074,1,1887-05-31,1887-05-31
E065,E075,1,1887-05-31,1887-05-31
E065,E076,1,1887-05-31,1887-05-31
E065,E081,1,1887-05-31,1887-05-31
E065,E082,1,1887-05-31,1887-05-31
E065,E085,1,1887-05-31,1887-05-31
E065,E096,1,1887-05-31,1887-05-31
E065,E097,1,1887-05-31,1887-05-31
E065,E098,1,1887-05-31,1887-05-31
E065,E099,1,1887-05-31,1887-05-31
E065,E100,1,1887-05-31,1887-05-31
E065,E101,1,1887-05-31,1887-05-31
E065,E102,1,1887-05-31,1887-05-31
E065,E110,1,1887-05-31,1887-05-31
E065,E111,1,1887-05-31,1887-05-31
E065,E112,1,1887-05-31,1887-05-31
E065,E113,1,1887-05-31,1887-05-31
E065,E116,1,1887-05-31,1887-05-31
E065,E117,1,1887-05-31,1887-05-31
E065,E124,1,1887-05-31,1887-05-31
E065,E125,1,1887-05-31,1887-05-31
E065,E126,1,1887-05-31,1887-05-31
E065,E128,1,1887-02-15,1887-02-15
E065,E132,1,1887-02-15,1887-02-15
E065,E137,1,1887-05-31,1887-05-31
E065,E138,1,1887-05-31,1887-05-31
E065,E139,1,1887-05-31,1887-05-31
E065,E140,1,1887-05-31,1887-05-31
E065,E145,1,1887-02-15,1887-02-15
E065,E147,1,1887-05-31,1887-05-31
E065,E148,1,1887-05-31,1887-05-31
E066,E067,1,1886-09-15,1886-09-15
E069,E085,1,1887-01-18,1887-01-18
E069,E106,1,1887-01-18,1887-01-18
E069,E114,1,1887-01-18,1887-01-18
E069,E115,1,1887-01-18,1887-01-18
E069,E117,1,1887-01-18,1887-01-18
E069,E127,1,1887-01-18,1887-01-18
E069,E141,1,1887-01-18,1887-01-18
E069,E142,1,1887-04-21,1887-04-21
E070,E076,1,1887-01-26,1887-01-26
E070,E078,1,1887-01-26,1887-01-26
E070,E087,1,1887-01-26,1887-01-26
E070,E088,1,1887-01-26,1887-01-26
E070,E107,1,1887-01-26,1887-01-26
E070,E142,1,1887-01-26,1887-01-26
E071,E092,1,1887-02-02,1887-02-02
E071,E093,1,1887-02-02,1887-02-02
E071,E142,1,1887-02-02,1887-02-02
E071,E144,1,1887-02-02,1887-02-02
E072,E123,1,1886-03-14,1886-03-14
E072,E132,1,1886-03-14,1886-03-14
E073,E091,1,1887-05-10,1887-05-10
E073,E130,1,1887-05-10,1887-05-10
E073,E134,1,1887-05-10,1887-05-10
E073,E135,1,1887-05-10,1887-05-10
E073,E136,1,1887-05-10,1887-05-10
E073,E146,1,1887-05-10,1887-05-10
E074,E075,1,1887-05-31,1887-05-31
E074,E076,1,1887-05-31,1887-05-31
E074,E081,1,1887-05-31,1887-05-31
E074,E082,1,1887-05-31,1887-05-31
E074,E085,1,1887-05-31,1887-05-31
E074,E096,1,1887-05-31,1887-05-31
E074,E097,1,1887-05-31,1887-05-31
E074,E098,1,1887-05-31,1887-05-31
E074,E099,1,1887-05-31,1887-05-31
E074,E100,1,1887-05-31,1887-05-31
E074,E101,1,1887-05-31,1887-05-31
E074,E102,1,1887-05-31,1887-05-31
E074,E110,1,1887-05-31,1887-05-31
E074,E111,1,1887-05-31,1887-05-31
E074,E112,1,1887-05-31,1887-05-31
E074,E113,1,1887-05-31,1887-05-31
E074,E116,1,1887-05-31,1887-05-31
E074,E117,1,1887-05-31,1887-05-31
E074,E124,1,1887-05-31,1887-05-31
E074,E125,1,1887-05-31,1887-05-31
E074,E126,1,1887-05-31,1887-05-31
E074,E137,1,1887-05-31,1887-05-31
E074,E138,1,1887-05-31,1887-05-31
E074,E139,1,1887-05-31,1887-05-31
E074,E140,1,1887-05-31,1887-05-31
E074,E147,1,1887-05-31,1887-05-31
E074,E148,1,1887-05-31,1887-05-31
E075,E076,1,1887-05-31,1887-05-31
E075,E081,1,1887-05-31,1887-05-31
E075,E082,1,1887-05-31,1887-05-31
E075,E085,1,1887-05-31,1887-05-31
E075,E096,1,1887-05-31,1887-05-31
E075,E097,1,1887-05-31,1887-05-31
E075,E098,1,1887-05-31,1887-05-31
E075,E099,1,1887-05-31,1887-05-31
E075,E100,1,1887-05-31,1887-05-31
E075,E101,1,1887-05-31,1887-05-31
E075,E102,1,1887-05-31,1887-05-31
E075,E110,1,1887-05-31,1887-05-31
E075,E111,1,1887-05-31,1887-05-31
E075,E112,1,1887-05-31,1887-05-31
E075,E113,1,1887-05-31,1887-05-31
E075,E116,1,1887-05-31,1887-05-31
E075,E117,1,1887-05-31,1887-05-31
E075,E124,1,1887-05-31,1887-05-31
E075,E125,1,1887-05-31,1887-05-31
E075,E126,1,1887-05-31,1887-05-31
E075,E137,1,1887-05-31,1887-05-31
E075,E138,1,1887-05-31,1887-05-31
E075,E139,1,1887-05-31,1887-05-31
E075,E140,1,1887-05-31,1887-05-31
E075,E147,1,1887-05-31,1887-05-31
E075,E148,1,1887-05-31,1887-05-31
E076,E078,1,1887-01-26,1887-01-26
E076,E081,1,1887-05-31,1887-05-31
E076,E082,1,1887-05-31,1887-05-31
E076,E085,1,1887-05-31,1887-05-31
E076,E087,1,1887-01-26,1887-01-26
E076,E088,1,1887-01-26,1887-01-26
E076,E096,1,1887-05-31,1887-05-31
E076,E097,1,1887-05-31,1887-05-31
E076,E098,1,1887-05-31,1887-05-31
E076,E099,1,1887-05-31,1887-05-31
E076,E100,1,1887-05-31,1887-05-31
E076,E101,1,1887-05-31,1887-05-31
E076,E102,1,1887-05-31,1887-05-31
E076,E107,1,1887-01-26,1887-01-26
E076,E110,1,1887-05-31,1887-05-31
E076,E111,1,1887-05-31,1887-05-31
E076,E112,1,1887-05-31,1887-05-31
E076,E113,1,1887-05-31,1887-05-31
E076,E116,1,1887-05-31,1887-05-31
E076,E117,1,1887-05-31,1887-05-31
E076,E124,1,1887-05-31,1887-05-31
E076,E125,1,1887-05-31,1887-05-31
E076,E126,1,1887-05-31,1887-05-31
E076,E137,1,1887-05-31,1887-05-31
E076,E138,1,1887-05-31,1887-05-31
E076,E139,1,1887-05-31,1887-05-31
E076,E140,1,1887-05-31,1887-05-31
E076,E142,1,1887-01-26,1887-01-26
E076,E147,1,1887-05-31,1887-05-31
E076,E148,1,1887-05-31,1887-05-31
E077,E105,1,1887-01-24,1887-01-24
E078,E087,1,1887-01-26,1887-01-26
E078,E088,1,1887-01-26,1887-01-26
E078,E107,1,1887-01-26,1887-01-26
E078,E109,1,1887-05-21,1887-05-21
E078,E128,1,1887-02-11,1887-02-11
E078,E130,1,1887-05-21,1887-05-21
E078,E142,1,1887-01-26,1887-01-26
E079,E128,1,1887-03-15,1887-03-15
E081,E082,1,1887-05-31,1887-05-31
E081,E085,1,1887-05-31,1887-05-31
E081,E096,1,1887-05-31,1887-05-31
E081,E097,1,1887-05-31,1887-05-31
E081,E098,1,1887-05-31,1887-05-31
E081,E099,1,1887-05-31,1887-05-31
E081,E100,1,1887-05-31,1887-05-31
E081,E101,1,1887-05-31,1887-05-31
E081,E102,1,1887-05-31,1887-05-31
E081,E110,1,1887-05-31,1887-05-31
E081,E111,1,1887-05-31,1887-05-31
E081,E112,1,1887-05-31,1887-05-31
E081,E113,1,1887-05-31,1887-05-31
E081,E116,1,1887-05-31,1887-05-31
E081,E117,1,1887-05-31,1887-05-31
E081,E124,1,1887-05-31,1887-05-31
E081,E125,1,1887-05-31,1887-05-31
E081,E126,1,1887-05-31,1887-05-31
E081,E133,1,1887-05-08,1887-05-08
E081,E137,1,1887-05-31,1887-05-31
E081,E138,1,1887-05-31,1887-05-31
E081,E139,1,1887-05-31,1887-05-31
E081,E140,1,1887-05-31,1887-05-31
E081,E142,1,1887-05-08,1887-05-08
E081,E147,1,1887-05-31,1887-05-31
E081,E148,1,1887-05-31,1887-05-31
E082,E085,1,1887-05-31,1887-05-31
E082,E096,1,1887-05-31,1887-05-31
E082,E097,1,1887-05-31,1887-05-31
E082,E098,1,1887-05-31,1887-05-31
E082,E099,1,1887-05-31,1887-05-31
E082,E100,1,1887-05-31,1887-05-31
E082,E101,1,1887-05-31,1887-05-31
E082,E102,1,1887-05-31,1887-05-31
E082,E110,1,1887-05-31,1887-05-31
E082,E111,1,1887-05-31,1887-05-31
E082,E112,1,1887-05-31,1887-05-31
E082,E113,1,1887-05-31,1887-05-31
E082,E116,1,1887-05-31,1887-05-31
E082,E117,1,1887-05-31,1887-05-31
E082,E124,1,1887-05-31,1887-05-31
E082,E125,1,1887-05-31,1887-05-31
E082,E126,1,1887-05-31,1887-05-31
E082,E137,1,1887-05-31,1887-05-31
E082,E138,1,1887-05-31,1887-05-31
E082,E139,1,1887-05-31,1887-05-31
E082,E140,1,1887-05-31,1887-05-31
E082,E147,1,1887-05-31,1887-05-31
E082,E148,1,1887-05-31,1887-05-31
E083,E088,1,1887-01-28,1887-01-28
E083,E089,1,1887-01-28,1887-01-28
E083,E090,1,1887-01-28,1887-01-28
E083,E091,1,1887-01-28,1887-01-28
E083,E118,1,1887-01-28,1887-01-28
E084,E104,1,1886-09-22,1886-09-22
E085,E096,1,1887-05-31,1887-05-31
E085,E097,1,1887-05-31,1887-05-31
E085,E098,1,1887-05-31,1887-05-31
E085,E099,1,1887-05-31,1887-05-31
E085,E100,1,1887-05-31,1887-05-31
E085,E101,1,1887-05-31,1887-05-31
E085,E102,1,1887-05-31,1887-05-31
E085,E106,1,1887-01-18,1887-01-18
E085,E110,1,1887-05-31,1887-05-31
E085,E111,1,1887-05-31,1887-05-31
E085,E112,1,1887-05-31,1887-05-31
E085,E113,1,1887-05-31,1887-05-31
E085,E114,1,1887-01-18,1887-01-18
E085,E115,1,1887-01-18,1887-01-18
E085,E116,1,1887-05-31,1887-05-31
E085,E117,2,1887-01-18,1887-05-31
E085,E124,1,1887-05-31,1887-05-31
E085,E125,1,1887-05-31,1887-05-31
E085,E126,1,1887-05-31,1887-05-31
E085,E127,1,1887-01-18,1887-01-18
E085,E137,1,1887-05-31,1887-05-31
E085,E138,1,1887-05-31,1887-05-31
E085,E139,1,1887-05-31,1887-05-31
E085,E140,1,1887-05-31,1887-05-31
E085,E141,1,1887-01-18,1887-01-18
E085,E147,1,1887-05-31,1887-05-31
E085,E148,1,1887-05-31,1887-05-31
E087,E088,1,1887-01-26,1887-01-26
E087,E107,1,1887-01-26,1887-01-26
E087,E142,1,1887-01-26,1887-01-26
E088,E089,1,1887-01-28,1887-01-28
E088,E090,1,1887-01-28,1887-01-28
E088,E091,1,1887-01-28,1887-01-28
E088,E107,1,1887-01-26,1887-01-26
E088,E118,1,1887-01-28,1887-01-28
E088,E142,1,1887-01-26,1887-01-26
E089,E090,1,1887-01-28,1887-01-28
E089,E091,1,1887-01-28,1887-01-28
E089,E118,1,1887-01-28,1887-01-28
E090,E091,1,1887-01-28,1887-01-28
E090,E118,1,1887-01-28,1887-01-28
E091,E118,1,1887-01-28,1887-01-28
E091,E130,1,1887-05-10,1887-05-10
E091,E134,1,1887-05-10,1887-05-10
E091,E135,1,1887-05-10,1887-05-10
E091,E136,1,1887-05-10,1887-05-10
E091,E146,1,1887-05-10,1887-05-10
E092,E093,1,1887-02-02,1887-02-02
E092,E142,1,1887-02-02,1887-02-02
E092,E144,1,1887-02-02,1887-02-02
E093,E129,1,1887-02-10,1887-02-10
E093,E142,2,1887-02-02,1887-02-03
E093,E144,1,1887-02-02,1887-02-02
E094,E132,1,1887-02-22,1887-02-22
E095,E128,1,1887-03-01,1887-03-01
E096,E097,1,1887-05-31,1887-05-31
E096,E098,1,1887-05-31,1887-05-31
E096,E099,1,1887-05-31,1887-05-31
E096,E100,1,1887-05-31,1887-05-31
E096,E101,1,1887-05-31,1887-05-31
E096,E102,1,1887-05-31,1887-05-31
E096,E110,1,1887-05-31,1887-05-31
E096,E111,1,1887-05-31,1887-05-31
E096,E112,1,1887-05-31,1887-05-31
E096,E113,1,1887-05-31,1887-05-31
E096,E116,1,1887-05-31,1887-05-31
E096,E117,1,1887-05-31,1887-05-31
E096,E124,1,1887-05-31,1887-05-31
E096,E125,1,1887-05-31,1887-05-31
E096,E126,1,1887-05-31,1887-05-31
E096,E137,1,1887-05-31,1887-05-31
E096,E138,1,1887-05-31,1887-05-31
E096,E139,1,1887-05-31,1887-05-31
E096,E140,1,1887-05-31,1887-05-31
E096,E147,1,1887-05-31,1887-05-31
E096,E148,1,1887-05-31,1887-05-31
E097,E098,1,1887-05-31,1887-05-31
E097,E099,1,1887-05-31,1887-05-31
E097,E100,1,1887-05-31,1887-05-31
E097,E101,1,1887-05-31,1887-05-31
E097,E102,1,1887-05-31,1887-05-31
E097,E110,1,1887-05-31,1887-05-31
E097,E111,1,1887-05-31,1887-05-31
E097,E112,1,1887-05-31,1887-05-31
E097,E113,1,1887-05-31,1887-05-31
E097,E116,1,1887-05-31,1887-05-31
E097,E117,1,1887-05-31,1887-05-31
E097,E124,1,1887-05-31,1887-05-31
E097,E125,1,1887-05-31,1887-05-31
E097,E126,1,1887-05-31,1887-05-31
E097,E137,1,1887-05-31,1887-05-31
E097,E138,1,1887-05-31,1887-05-31
E097,E139,1,1887-05-31,1887-05-31
E097,E140,1,1887-05-31,1887-05-31
E097,E147,1,1887-05-31,1887-05-31
E097,E148,1,1887-05-31,1887-05-31
E098,E099,1,1887-05-31,1887-05-31
E098,E100,1,1887-05-31,1887-05-31
E098,E101,1,1887-05-31,1887-05-31
E098,E102,1,1887-05-31,1887-05-31
E098,E110,1,1887-05-31,1887-05-31
E098,E111,1,1887-05-31,1887-05-31
E098,E112,1,1887-05-31,1887-05-31
E098,E113,1,1887-05-31,1887-05-31
E098,E116,1,1887-05-31,1887-05-31
E098,E117,1,1887-05-31,1887-05-31
E098,E124,1,1887-05-31,1887-05-31
E098,E125,1,1887-05-31,1887-05-31
E098,E126,1,1887-05-31,1887-05-31
E098,E137,1,1887-05-31,1887-05-31
E098,E138,1,1887-05-31,1887-05-31
E098,E139,1,1887-05-31,1887-05-31
E098,E140,1,1887-05-31,1887-05-31
E098,E147,1,1887-05-31,1887-05-31
E098,E148,1,1887-05-31,1887-05-31
E099,E100,1,1887-05-31,1887-05-31
E099,E101,1,1887-05-31,1887-05-31
E099,E102,1,1887-05-31,1887-05-31
E099,E110,1,1887-05-31,1887-05-31
E099,E111,1,1887-05-31,1887-05-31
E099,E112,1,1887-05-31,1887-05-31
E099,E113,1,1887-05-31,1887-05-31
E099,E116,1,1887-05-31,1887-05-31
E099,E117,1,1887-05-31,1887-05-31
E099,E124,1,1887-05-31,1887-05-31
E099,E125,1,1887-05-31,1887-05-31
E099,E126,1,1887-05-31,1887-05-31
E099,E137,1,1887-05-31,1887-05-31
E099,E138,1,1887-05-31,1887-05-31
E099,E139,1,1887-05-31,1887-05-31
E099,E140,1,1887-05-31,1887-05-31
E099,E147,1,1887-05-31,1887-05-31
E099,E148,1,1887-05-31,1887-05-31
E100,E101,1,1887-05-31,1887-05-31
E100,E102,1,1887-05-31,1887-05-31
E100,E110,1,1887-05-31,1887-05-31
E100,E111,1,1887-05-31,1887-05-31
E100,E112,1,1887-05-31,1887-05-31
E100,E113,1,1887-05-31,1887-05-31
E100,E116,1,1887-05-31,1887-05-31
E100,E117,1,1887-05-31,1887-05-31
E100,E124,1,1887-05-31,1887-05-31
E100,E125,1,1887-05-31,1887-05-31
E100,E126,1,1887-05-31,1887-05-31
E100,E137,1,1887-05-31,1887-05-31
E100,E138,1,1887-05-31,1887-05-31
E100,E139,1,1887-05-31,1887-05-31
E100,E140,1,1887-05-31,1887-05-31
E100,E147,1,1887-05-31,1887-05-31
E100,E148,1,1887-05-31,1887-05-31
E101,E102,1,1887-05-31,1887-05-31
E101,E110,1,1887-05-31,1887-05-31
E101,E111,1,1887-05-31,1887-05-31
E101,E112,1,1887-05-31,1887-05-31
E101,E113,1,1887-05-31,1887-05-31
E101,E116,1,1887-05-31,1887-05-31
E101,E117,1,1887-05-31,1887-05-31
E101,E124,1,1887-05-31,1887-05-31
E101,E125,1,1887-05-31,1887-05-31
E101,E126,1,1887-05-31,1887-05-31
